country;happiness;income;lifeexp;sanitation;water;urbanpopulation;unemployment;literacy;inequality;murder;energy;childmortality;fertility;hiv;foodsupply;population
Belgium;6.904219150543213;0.34409475862184513;0.8905660377358493;0.9946190271201033;1.0;0.23845193508114856;0.22859443165009644;0.7559381383133935;0.23922413793103448;0.011654229898549511;0.24970198443306924;0.013353115727002964;0.09090909090909091;0.0035091478931718943;0.9782608695652175;0.007837561710974729
Benin;3.624664306640625;0.011451117049347866;0.24905660377358485;0.07339647008179079;0.4599018003273322;0.21658951384515676;0.1795489468623322;0.045637583892617406;0.6724137931034482;0.060624138724247746;0.01921863285021549;0.7255192878338279;0.6297520661157024;0.011366781852437205;0.375;0.007337443826044711
Bhutan;5.082128524780273;0.05961784933446141;0.6226415094339623;0.600731812311666;0.9607201309328969;0.21658951384515676;0.07010054485199124;0.3691275167785234;0.47844827586206884;0.060624138724247746;0.01587438576429531;0.23293768545994065;0.14049586776859505;0.0001696534604841374;0.5265468227424748;0.00032650553344716973
Bolivia;5.834329128265381;0.049481893497072306;0.5924528301886793;0.48988377098579416;0.88379705400982;0.38826466916354563;0.042577093748244685;0.8845637583892617;0.6487068965517242;0.060624138724247746;0.039284115365736574;0.26706231454005935;0.2776859504132232;0.002973400123221987;0.17934782608695654;0.007408889238177571
Bosnia and Herzegovina;5.117177963256836;0.0860886100337586;0.7584905660377363;0.9440378820490744;0.9623567921440263;0.21658951384515676;0.7378718942500329;0.9758389261744965;0.3469827586206897;0.012066997310562332;0.11485331161370711;0.028931750741839755;0.018181818181818216;0.04576739706208025;0.6630434782608694;0.0022933977294648028
Botswana;3.761964797973633;0.12378431356123878;0.2754716981132077;0.5695221696082652;0.6595744680851064;0.21658951384515676;0.1795489468623322;0.8026845637583891;0.9461206896551724;0.060624138724247746;0.06415021063362696;0.2959940652818991;0.2528925619834711;0.0535122730884966;0.21739130434782594;0.0013431737480977658
Brazil;6.546896934509277;0.11792053745696408;0.6754716981132076;0.8504089539388721;0.9590834697217677;0.3851435705368289;0.1795489468623322;0.8738255033557049;0.7478448275862069;0.20155303738769825;0.07655628853300826;0.10014836795252224;0.08264462809917358;0.08744296518532409;0.7228260869565217;0.14694177913365294
Bulgaria;4.865401268005371;0.13718723037100952;0.6679245283018869;0.8493327593628928;0.9885433715220949;0.14169787765293385;0.30161583253758734;0.9798657718120806;0.4482758620689654;0.01296992602434038;0.1304957576607531;0.04451038575667655;0.05123966942148764;0.000633968194440724;0.48913043478260865;0.004894010731100903
Burkina Faso;4.4189300537109375;0.007765314926660916;0.1132075471698113;0.16594920361601379;0.24549918166939444;0.08551810237203494;0.1795489468623322;0.045637583892617406;0.4030172413793103;0.060624138724247746;0.1280948947662362;0.6402077151335311;0.6942148760330579;0.021367406891502145;0.42934782608695654;0.012695849736009202
Cambodia;4.162164688110352;0.022340986957286584;0.4150943396226414;0.4489883770985794;0.590834697217676;0.07927590511860175;0.010466400793873691;0.6523489932885906;0.4520388615216202;0.060624138724247746;0.01921863285021549;0.2210682492581602;0.2231404958677686;0.011366781852437205;0.29891304347826075;0.010838269020554844
Cameroon;5.037964820861816;0.01982794005545457;0.09056603773584948;0.34136891950064574;0.43207855973813414;0.23637120266333753;0.11250912767511094;0.6174496644295302;0.646551724137931;0.060624138724247746;0.015173172665634626;0.6016320474777448;0.5851239669421487;0.09815792058432224;0.40217391304347827;0.01605378410625362
Canada;7.412772655487059;0.35498462852978385;0.9207547169811323;0.9838570813603099;0.9819967266775779;0.4340407823553891;0.06373457656949205;0.7559381383133935;0.375;0.022386182610882877;0.40666583959480673;0.021513353115726996;0.05785123966942149;0.012616859982320323;0.8478260869565217;0.025413133095658264
Chad;4.3226752281188965;0.011953726429714269;0.07169811320754738;0.026582006026689628;0.05891980360065463;0.04775280898876405;0.1795489468623322;0.13557046979865767;0.5754310344827586;0.060624138724247746;0.1280948947662362;0.9554896142433235;0.7950413223140496;0.03743983998999937;0.09782608695652173;0.009766587838561946
Chile;6.532749652862549;0.1832597569045964;0.8603773584905658;0.9989238054240207;1.0;0.34144818976279656;0.06139414705386734;0.9825503355704698;0.6702586206896552;0.037735970745109676;0.10622299655326793;0.04599406528189911;0.09090909090909091;0.009045208182654273;0.5706521739130435;0.012481513499610622
China;5.303877830505371;0.10870603215024671;0.7169811320754715;0.7309513560051657;0.9312602291325697;0.23116937161880982;0.1795489468623322;0.9369127516778523;0.5517241379310345;0.060624138724247746;0.11755028507009435;0.06305637982195844;0.06280991735537192;0.13923191628048182;0.6413043478260869;0.9999999999999999
Colombia;6.387571811676025;0.10367993834658269;0.7811320754716982;0.8321136461472235;0.9427168576104746;0.39762796504369535;0.08873036379636391;0.9167785234899327;0.7435344827586208;1.0;0.03513077624290022;0.10089020771513352;0.10413223140495872;0.02672488459100122;0.47282608695652173;0.03420091878800002
Congo, Rep.;4.690830230712891;0.04118883872102667;0.20000000000000018;0.0852346104175635;0.48117839607201296;0.5765709529754472;0.1795489468623322;0.7559381383133935;0.6961206896551724;0.060624138724247746;0.025853187552928106;0.3946587537091988;0.5752066115702479;0.014759851062119952;0.15217391304347827;0.003336500746604557
Congo, Dem. Rep.;3.902741670608521;0.0010638565217755518;0.13584905660377355;0.13581575548859232;0.04746317512274956;0.20307948397836037;0.1795489468623322;0.4818791946308725;0.5495689655172414;0.060624138724247746;0.01776226718376638;0.7077151335311572;0.8148760330578513;0.04576739706208025;0.5265468227424748;0.054205634185200795
Costa Rica;6.854004383087158;0.11959590205818543;0.8905660377358493;0.9687903572965991;0.9950900163666122;0.24053266749895966;0.1097006122563613;0.9530201342281878;0.6853448275862069;0.0667586794022612;0.052283527425523085;0.051186943620178026;0.09256198347107439;0.0015090228853589065;0.5;0.003200754463552123
Croatia;5.205438137054443;0.16734379319299364;0.7547169811320753;0.9730951356005165;0.9934533551554828;0.21658951384515676;0.5159991761688105;0.9879194630872484;0.3125;0.0073717679989164855;0.0992108655666611;0.019287833827893168;0.038016528925619825;0.00015179520148580713;0.6141304347826086;0.0027935156143948214
Cyprus;5.43916130065918;0.24943665865283937;0.8754716981132078;0.9935428325441241;1.0;0.21658951384515676;0.320339268662585;0.985234899328859;0.375;0.01735557977697661;0.08896236643238958;0.0037091988130563795;0.018181818181818216;0.04576739706208025;0.3913043478260869;0.0005929969207027371
Czech Republic;6.608017444610596;0.24943665865283937;0.8150943396226418;0.9903142488161859;0.998363338788871;0.08447773616312942;0.1527645153438559;0.7559381383133935;0.20043103448275856;0.0075523537416720965;0.204932225057041;0.007418397626112759;0.04628099173553721;0.0003125195324707794;0.7228260869565217;0.007337443826044711
Denmark;7.514424800872803;0.3759266860450506;0.8830188679245285;0.9956952216960825;1.0;0.19267582188930502;0.12561553296260933;0.7559381383133935;0.25;0.006417243358636837;0.14883517716418637;0.015578635014836792;0.09090909090909091;0.0010268498924039895;0.7826086956521738;0.0038294740903212906
Dominican Republic;5.061862468719482;0.10703066754902538;0.686792452830189;0.8138183383555747;0.9099836333878887;0.25093632958801493;0.08470482502948942;0.8697986577181206;0.6056034482758621;0.060624138724247746;0.03631744456371061;0.21735905044510384;0.20000000000000004;0.007795130052771155;0.3695652173913042;0.007265998413911851
Ecuador;5.964075088500977;0.08525092773314794;0.777358490566038;0.8504089539388721;0.8788870703764321;0.2478152309612984;0.029002602557621368;0.8899328859060401;0.6336206896551724;0.17446517597435682;0.04483988068589429;0.14317507418397624;0.2099173553719008;0.006187886742921432;0.22282608695652173;0.011266941493352004
Egypt;4.762538433074951;0.07938715162887325;0.5509433962264154;0.9268187688334052;0.9738134206219314;0.22180607573865999;0.3381265329813328;0.640268456375839;0.3275862068965517;0.001180256818724162;0.04068654156305794;0.15949554896142432;0.3421487603305785;0.001634030698347218;0.8641304347826086;0.06678002672058414
El Salvador;6.018496036529541;0.06053929986513316;0.6679245283018869;0.9042186827378389;0.8854337152209494;0.1406575114440283;0.1795489468623322;0.7946308724832215;0.5172413793103449;0.6904244409903839;0.03162471074959681;0.0986646884272997;0.14214876033057852;0.004223478253105105;0.3532608695652173;0.004272435645545022
Estonia;5.628908634185791;0.22346850733390858;0.7509433962264151;0.9956952216960825;0.9934533551554828;0.21658951384515676;0.15838154618135522;0.9999999999999999;0.3469827586206897;0.03438223552250551;0.22165346048664192;0.006676557863501482;0.06280991735537192;0.0017054637343405388;0.7173913043478259;0.0007073095801153129
